kode_prov;nama_prov;kode_kab;nama_kab;kode_kec;nama_kec
13;SUMATERA BARAT;1310;KAB. DHARMASRAYA;131009;Padang Laweh
13;SUMATERA BARAT;1310;KAB. DHARMASRAYA;131002;Pulau Punjung
13;SUMATERA BARAT;1310;KAB. DHARMASRAYA;131005;Sembilan Koto
13;SUMATERA BARAT;1310;KAB. DHARMASRAYA;131004;Sitiung
13;SUMATERA BARAT;1310;KAB. DHARMASRAYA;131003;Sungai Rumbai
13;SUMATERA BARAT;1310;KAB. DHARMASRAYA;131006;Timpeh
13;SUMATERA BARAT;1310;KAB. DHARMASRAYA;131008;Tiumang
13;SUMATERA BARAT;1309;KAB. KEPULAUAN MENTAWAI;130910;Pagai Selatan
13;SUMATERA BARAT;1309;KAB. KEPULAUAN MENTAWAI;130901;Pagai Utara
13;SUMATERA BARAT;1309;KAB. KEPULAUAN MENTAWAI;130905;Siberut Barat
13;SUMATERA BARAT;1309;KAB. KEPULAUAN MENTAWAI;130906;Siberut Barat Daya
13;SUMATERA BARAT;1309;KAB. KEPULAUAN MENTAWAI;130903;Siberut Selatan
13;SUMATERA BARAT;1309;KAB. KEPULAUAN MENTAWAI;130907;Siberut Tengah
13;SUMATERA BARAT;1309;KAB. KEPULAUAN MENTAWAI;130904;Siberut Utara
13;SUMATERA BARAT;1309;KAB. KEPULAUAN MENTAWAI;130909;Sikakap
13;SUMATERA BARAT;1309;KAB. KEPULAUAN MENTAWAI;130902;Sipora Selatan
13;SUMATERA BARAT;1309;KAB. KEPULAUAN MENTAWAI;130908;Sipora Utara
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130713;Akabiluru
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130712;Bukik Barisan
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130702;Guguak
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130708;Gunuang Omeh
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130705;Harau
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130707;Kapur IX
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130709;Lareh Sago Halaban
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130704;Luak
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130711;Mungka
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130706;Pangkalan Koto Baru
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130703;Payakumbuh
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130710;Situjuah Limo Nagari
13;SUMATERA BARAT;1307;KAB. LIMA PULUH KOTA;130701;Suliki
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130504;2 x 11 Enam Lingkuang
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130515;2 x 11 Kayu Tanam
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130502;Batang Anai
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130513;Batang Gasan
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130517;Enam Lingkung
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130509;IV Koto Aur Malintang
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130501;Lubuk Alung
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130503;Nan Sabaris
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130512;Padang Sago
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130516;Patamuan
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130511;Sintuak Toboh Gadang
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130507;Sungai Garingging
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130508;Sungai Limau
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130510;Ulakan Tapakih
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130506;V Koto Kampung Dalam
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130514;V Koto Timur
13;SUMATERA BARAT;1305;KAB. PADANG PARIAMAN;130505;VII Koto Sungai Sarik
13;SUMATERA BARAT;1308;KAB. PASAMAN;130804;Bonjol
13;SUMATERA BARAT;1308;KAB. PASAMAN;130812;Duo Koto
13;SUMATERA BARAT;1308;KAB. PASAMAN;130805;Lubuk Sikaping
13;SUMATERA BARAT;1308;KAB. PASAMAN;130808;Mapat Tunggul
13;SUMATERA BARAT;1308;KAB. PASAMAN;130815;Mapat Tunggul Selatan
13;SUMATERA BARAT;1308;KAB. PASAMAN;130817;Padang Gelugur
13;SUMATERA BARAT;1308;KAB. PASAMAN;130807;Panti
13;SUMATERA BARAT;1308;KAB. PASAMAN;130814;Rao
13;SUMATERA BARAT;1308;KAB. PASAMAN;130819;Rao Selatan
13;SUMATERA BARAT;1308;KAB. PASAMAN;130818;Rao Utara
13;SUMATERA BARAT;1308;KAB. PASAMAN;130816;Simpang Alahan Mati
13;SUMATERA BARAT;1308;KAB. PASAMAN;130813;Tigo Nagari
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131206;Gunungtuleh
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131205;Kinali
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131208;Koto Balingka
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131202;Lembah Melintang
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131210;Luhak Nan Duo
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131203;Pasaman
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131207;Ranah Batahan
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131211;Sasak Ranah Pesisir
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131209;Sungaiaur
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131201;Sungaiberemas
13;SUMATERA BARAT;1312;KAB. PASAMAN BARAT;131204;Talamau
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130113;Airpura
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130111;Basa Ampek Balai Tapan
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130104;Batang Kapas
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130106;Bayang
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130105;IV Jurai
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130112;IV Nagari Bayang Utara
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130107;Koto XI Tarusan
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130103;Lengayang
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130109;Linggo Sari Baganti
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130110;Lunang
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130101;Pancung Soal
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130114;Ranah Ampek Hulu Tapan
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130102;Ranah Pesisir
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130115;Silaut
13;SUMATERA BARAT;1301;KAB. PESISIR SELATAN;130108;Sutera
13;SUMATERA BARAT;1303;KAB. SIJUNJUNG;130305;IV Nagari
13;SUMATERA BARAT;1303;KAB. SIJUNJUNG;130306;Kamang Baru
13;SUMATERA BARAT;1303;KAB. SIJUNJUNG;130308;Koto VII
13;SUMATERA BARAT;1303;KAB. SIJUNJUNG;130310;Kupitan
13;SUMATERA BARAT;1303;KAB. SIJUNJUNG;130307;Lubuak Tarok
13;SUMATERA BARAT;1303;KAB. SIJUNJUNG;130304;Sijunjung
13;SUMATERA BARAT;1303;KAB. SIJUNJUNG;130309;Sumpur Kudus
13;SUMATERA BARAT;1303;KAB. SIJUNJUNG;130303;Tanjung Gadang
13;SUMATERA BARAT;1302;KAB. SOLOK;130208;Bukit Sundi
13;SUMATERA BARAT;1302;KAB. SOLOK;130219;Danau Kembar
13;SUMATERA BARAT;1302;KAB. SOLOK;130207;Gunung Talang
13;SUMATERA BARAT;1302;KAB. SOLOK;130217;Hiliran Gumanti
13;SUMATERA BARAT;1302;KAB. SOLOK;130209;IX Koto Sungai Lasi
13;SUMATERA BARAT;1302;KAB. SOLOK;130213;Junjung Sirih
13;SUMATERA BARAT;1302;KAB. SOLOK;130210;Kubung
13;SUMATERA BARAT;1302;KAB. SOLOK;130204;Lembah Gumanti
13;SUMATERA BARAT;1302;KAB. SOLOK;130206;Lembang Jaya
13;SUMATERA BARAT;1302;KAB. SOLOK;130203;Pantai Cermin
13;SUMATERA BARAT;1302;KAB. SOLOK;130205;Payung Sekaki
13;SUMATERA BARAT;1302;KAB. SOLOK;130218;Tigo Lurah
13;SUMATERA BARAT;1302;KAB. SOLOK;130212;X Koto Diatas
13;SUMATERA BARAT;1302;KAB. SOLOK;130211;X Koto Singkarak
13;SUMATERA BARAT;1311;KAB. SOLOK SELATAN;131103;Koto Parik Gadang Diateh
13;SUMATERA BARAT;1311;KAB. SOLOK SELATAN;131106;Pauh Duo
13;SUMATERA BARAT;1311;KAB. SOLOK SELATAN;131101;Sangir
13;SUMATERA BARAT;1311;KAB. SOLOK SELATAN;131107;Sangir Balai Janggo
13;SUMATERA BARAT;1311;KAB. SOLOK SELATAN;131105;Sangir Batang Hari
13;SUMATERA BARAT;1311;KAB. SOLOK SELATAN;131104;Sangir Jujuan
13;SUMATERA BARAT;1311;KAB. SOLOK SELATAN;131102;Sungai Pagu
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130414;Batipuah Selatan
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130402;Batipuh
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130404;Lima Kaum
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130406;Lintau Buo
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130413;Lintau Buo Utara
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130411;Padang Ganting
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130409;Pariangan
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130403;Rambatan
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130410;Salimpaung
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130408;Sungai Tarab
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130407;Sungayang
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130412;Tanjuang Baru
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130405;Tanjung Emas
13;SUMATERA BARAT;1304;KAB. TANAH DATAR;130401;X Koto
13;SUMATERA BARAT;1375;KOTA BUKITTINGGI;137503;Aur Birugo Tigo Baleh
13;SUMATERA BARAT;1375;KOTA BUKITTINGGI;137501;Guguak Panjang
13;SUMATERA BARAT;1375;KOTA BUKITTINGGI;137502;Mandiangin K. Selayan
13;SUMATERA BARAT;1371;KOTA PADANG;137105;Bungus Teluk Kabung
13;SUMATERA BARAT;1371;KOTA PADANG;137111;Koto Tangah
13;SUMATERA BARAT;1371;KOTA PADANG;137109;Kuranji
13;SUMATERA BARAT;1371;KOTA PADANG;137106;Lubuk Begalung
13;SUMATERA BARAT;1371;KOTA PADANG;137107;Lubuk Kilangan
13;SUMATERA BARAT;1371;KOTA PADANG;137110;Nanggalo
13;SUMATERA BARAT;1371;KOTA PADANG;137103;Padang Barat
13;SUMATERA BARAT;1371;KOTA PADANG;137101;Padang Selatan
13;SUMATERA BARAT;1371;KOTA PADANG;137102;Padang Timur
13;SUMATERA BARAT;1371;KOTA PADANG;137104;Padang Utara
13;SUMATERA BARAT;1371;KOTA PADANG;137108;Pauh
13;SUMATERA BARAT;1374;KOTA PADANG PANJANG;137402;Padang Panjang Barat
13;SUMATERA BARAT;1374;KOTA PADANG PANJANG;137401;Padang Panjang Timur
13;SUMATERA BARAT;1377;KOTA PARIAMAN;137703;Pariaman Selatan
13;SUMATERA BARAT;1377;KOTA PARIAMAN;137701;Pariaman Tengah
13;SUMATERA BARAT;1377;KOTA PARIAMAN;137704;Pariaman Timur
13;SUMATERA BARAT;1377;KOTA PARIAMAN;137702;Pariaman Utara
13;SUMATERA BARAT;1376;KOTA PAYAKUMBUH;137604;Lamposi Tigo Nagori
13;SUMATERA BARAT;1376;KOTA PAYAKUMBUH;137601;Payakumbuh Barat
13;SUMATERA BARAT;1376;KOTA PAYAKUMBUH;137605;Payakumbuh Selatan
13;SUMATERA BARAT;1376;KOTA PAYAKUMBUH;137603;Payakumbuh Timur
13;SUMATERA BARAT;1376;KOTA PAYAKUMBUH;137602;Payakumbuh Utara
13;SUMATERA BARAT;1373;KOTA SAWAHLUNTO;137302;Barangin
13;SUMATERA BARAT;1373;KOTA SAWAHLUNTO;137301;Lembah Segar
13;SUMATERA BARAT;1373;KOTA SAWAHLUNTO;137303;Silungkang
13;SUMATERA BARAT;1373;KOTA SAWAHLUNTO;137304;Talawi
13;SUMATERA BARAT;1372;KOTA SOLOK;137201;Lubuk Sikarah
13;SUMATERA BARAT;1372;KOTA SOLOK;137202;Tanjung Harapan
12;SUMATERA UTARA;1209;KAB. ASAHAN;120918;Aek Kuasan
12;SUMATERA UTARA;1209;KAB. ASAHAN;120932;Aek Ledong
12;SUMATERA UTARA;1209;KAB. ASAHAN;120921;Aek Songsongan
12;SUMATERA UTARA;1209;KAB. ASAHAN;120913;Air Batu
12;SUMATERA UTARA;1209;KAB. ASAHAN;120909;Air Joman
12;SUMATERA UTARA;1209;KAB. ASAHAN;120917;Bandar Pasir Mandoge
12;SUMATERA UTARA;1209;KAB. ASAHAN;120915;Bandar Pulau
12;SUMATERA UTARA;1209;KAB. ASAHAN;120916;Buntu Pane
12;SUMATERA UTARA;1209;KAB. ASAHAN;120919;Kota Kisaran Barat
12;SUMATERA UTARA;1209;KAB. ASAHAN;120920;Kota Kisaran Timur
12;SUMATERA UTARA;1209;KAB. ASAHAN;120908;Meranti
12;SUMATERA UTARA;1209;KAB. ASAHAN;120914;Pulau Rakyat
12;SUMATERA UTARA;1209;KAB. ASAHAN;120930;Pulo Bandring
12;SUMATERA UTARA;1209;KAB. ASAHAN;120922;Rahunig
12;SUMATERA UTARA;1209;KAB. ASAHAN;120929;Rawang Panca Arga
12;SUMATERA UTARA;1209;KAB. ASAHAN;120923;Sei Dadap
12;SUMATERA UTARA;1209;KAB. ASAHAN;120911;Sei Kepayang
12;SUMATERA UTARA;1209;KAB. ASAHAN;120924;Sei Kepayang Barat
12;SUMATERA UTARA;1209;KAB. ASAHAN;120925;Sei Kepayang Timur
12;SUMATERA UTARA;1209;KAB. ASAHAN;120927;Setia Janji
12;SUMATERA UTARA;1209;KAB. ASAHAN;120928;Silau Laut
12;SUMATERA UTARA;1209;KAB. ASAHAN;120912;Simpang Empat
12;SUMATERA UTARA;1209;KAB. ASAHAN;120910;Tanjung Balai
12;SUMATERA UTARA;1209;KAB. ASAHAN;120931;Teluk Dalam
12;SUMATERA UTARA;1209;KAB. ASAHAN;120926;Tinggi Raja
12;SUMATERA UTARA;1219;KAB. BATU BARA;121903;Air Putih
12;SUMATERA UTARA;1219;KAB. BATU BARA;121910;Datuk Lima Puluh
12;SUMATERA UTARA;1219;KAB. BATU BARA;121911;Datuk Tanah Datar
12;SUMATERA UTARA;1219;KAB. BATU BARA;121908;Laut Tador
12;SUMATERA UTARA;1219;KAB. BATU BARA;121904;Lima Puluh
12;SUMATERA UTARA;1219;KAB. BATU BARA;121909;Lima Puluh Pesisir
12;SUMATERA UTARA;1219;KAB. BATU BARA;121901;Medang Deras
12;SUMATERA UTARA;1219;KAB. BATU BARA;121912;Nibung Hangus
12;SUMATERA UTARA;1219;KAB. BATU BARA;121907;Sei Balai
12;SUMATERA UTARA;1219;KAB. BATU BARA;121902;Sei Suka
12;SUMATERA UTARA;1219;KAB. BATU BARA;121905;Talawi
12;SUMATERA UTARA;1219;KAB. BATU BARA;121906;Tanjung Tiram
12;SUMATERA UTARA;1211;KAB. DAIRI;121113;Berampu
12;SUMATERA UTARA;1211;KAB. DAIRI;121112;Gunung Sitember
12;SUMATERA UTARA;1211;KAB. DAIRI;121111;Lae Parira
12;SUMATERA UTARA;1211;KAB. DAIRI;121110;Parbuluan
12;SUMATERA UTARA;1211;KAB. DAIRI;121109;Pegagan Hilir
12;SUMATERA UTARA;1211;KAB. DAIRI;121101;Sidikalang
12;SUMATERA UTARA;1211;KAB. DAIRI;121104;Siempat Nempu
12;SUMATERA UTARA;1211;KAB. DAIRI;121108;Siempat Nempu Hilir
12;SUMATERA UTARA;1211;KAB. DAIRI;121107;Siempat Nempu Hulu
12;SUMATERA UTARA;1211;KAB. DAIRI;121114;Silahisabungan
12;SUMATERA UTARA;1211;KAB. DAIRI;121105;Silima Pungga Pungga
12;SUMATERA UTARA;1211;KAB. DAIRI;121115;Sitinjo
12;SUMATERA UTARA;1211;KAB. DAIRI;121102;Sumbul
12;SUMATERA UTARA;1211;KAB. DAIRI;121106;Tanah Pinem
12;SUMATERA UTARA;1211;KAB. DAIRI;121103;Tigalingga
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120709;Bangun Purba
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120727;Batang Kuis
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120733;Beringin
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120722;Deli Tua
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120719;Galang
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120701;Gunung Meriah
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120724;Hamparan Perak
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120704;Kutalimbaru
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120725;Labuhan Deli
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120728;Lubuk Pakam
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120706;Namorambe
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120731;Pagar Merbau
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120705;Pancur Batu
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120732;Pantai Labu
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120721;Patumbak
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120726;Percut Sei Tuan
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120707;Sibiru-biru
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120703;Sibolangit
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120708;STM Hilir
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120720;STM Hulu
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120723;Sunggal
12;SUMATERA UTARA;1207;KAB. DELI SERDANG;120702;Tanjung Morawa
12;SUMATERA UTARA;1216;KAB. HUMBANG HASUNDUTAN;121603;Baktiraja
12;SUMATERA UTARA;1216;KAB. HUMBANG HASUNDUTAN;121606;Dolok Sanggul
12;SUMATERA UTARA;1216;KAB. HUMBANG HASUNDUTAN;121605;Lintong Nihuta
12;SUMATERA UTARA;1216;KAB. HUMBANG HASUNDUTAN;121608;Onan Ganjang
12;SUMATERA UTARA;1216;KAB. HUMBANG HASUNDUTAN;121609;Pakkat
12;SUMATERA UTARA;1216;KAB. HUMBANG HASUNDUTAN;121604;Paranginan
12;SUMATERA UTARA;1216;KAB. HUMBANG HASUNDUTAN;121601;Parlilitan
12;SUMATERA UTARA;1216;KAB. HUMBANG HASUNDUTAN;121602;Pollung
12;SUMATERA UTARA;1216;KAB. HUMBANG HASUNDUTAN;121607;Sijamapolang
12;SUMATERA UTARA;1216;KAB. HUMBANG HASUNDUTAN;121610;Tarabintang
12;SUMATERA UTARA;1206;KAB. KARO;120603;Barusjahe
12;SUMATERA UTARA;1206;KAB. KARO;120602;Berastagi
12;SUMATERA UTARA;1206;KAB. KARO;120614;Dolat Rayat
12;SUMATERA UTARA;1206;KAB. KARO;120607;Juhar
12;SUMATERA UTARA;1206;KAB. KARO;120601;Kabanjahe
12;SUMATERA UTARA;1206;KAB. KARO;120613;Kutabuluh
12;SUMATERA UTARA;1206;KAB. KARO;120609;Laubaleng
12;SUMATERA UTARA;1206;KAB. KARO;120610;Mardingding
12;SUMATERA UTARA;1206;KAB. KARO;120615;Merdeka
12;SUMATERA UTARA;1206;KAB. KARO;120605;Merek
12;SUMATERA UTARA;1206;KAB. KARO;120606;Munte
12;SUMATERA UTARA;1206;KAB. KARO;120616;Naman Teran
12;SUMATERA UTARA;1206;KAB. KARO;120611;Payung
12;SUMATERA UTARA;1206;KAB. KARO;120612;Simpang Empat
12;SUMATERA UTARA;1206;KAB. KARO;120608;Tigabinanga
12;SUMATERA UTARA;1206;KAB. KARO;120617;Tiganderket
12;SUMATERA UTARA;1206;KAB. KARO;120604;Tigapanah
12;SUMATERA UTARA;1210;KAB. LABUHANBATU;121007;Bilah Barat
12;SUMATERA UTARA;1210;KAB. LABUHANBATU;121008;Bilah Hilir
12;SUMATERA UTARA;1210;KAB. LABUHANBATU;121009;Bilah Hulu
12;SUMATERA UTARA;1210;KAB. LABUHANBATU;121019;Panai Hilir
12;SUMATERA UTARA;1210;KAB. LABUHANBATU;121020;Panai Hulu
12;SUMATERA UTARA;1210;KAB. LABUHANBATU;121018;Panai Tengah
12;SUMATERA UTARA;1210;KAB. LABUHANBATU;121014;Pangkatan
12;SUMATERA UTARA;1210;KAB. LABUHANBATU;121002;Rantau Selatan
12;SUMATERA UTARA;1210;KAB. LABUHANBATU;121001;Rantau Utara
12;SUMATERA UTARA;1222;KAB. LABUHANBATU SELATAN;122202;Kampung Rakyat
12;SUMATERA UTARA;1222;KAB. LABUHANBATU SELATAN;122201;Kotapinang
12;SUMATERA UTARA;1222;KAB. LABUHANBATU SELATAN;122205;Silangkitang
12;SUMATERA UTARA;1222;KAB. LABUHANBATU SELATAN;122204;Sungai Kanan
12;SUMATERA UTARA;1222;KAB. LABUHANBATU SELATAN;122203;Torgamba
12;SUMATERA UTARA;1223;KAB. LABUHANBATU UTARA;122304;Aek Kuo
12;SUMATERA UTARA;1223;KAB. LABUHANBATU UTARA;122307;Aek Natas
12;SUMATERA UTARA;1223;KAB. LABUHANBATU UTARA;122303;Kualuh Hilir
12;SUMATERA UTARA;1223;KAB. LABUHANBATU UTARA;122301;Kualuh Hulu
12;SUMATERA UTARA;1223;KAB. LABUHANBATU UTARA;122302;Kualuh Leidong
12;SUMATERA UTARA;1223;KAB. LABUHANBATU UTARA;122308;Kualuh Selatan
12;SUMATERA UTARA;1223;KAB. LABUHANBATU UTARA;122305;Marbau
12;SUMATERA UTARA;1223;KAB. LABUHANBATU UTARA;122306;Na IX - X
12;SUMATERA UTARA;1205;KAB. LANGKAT;120514;Babalan
12;SUMATERA UTARA;1205;KAB. LANGKAT;120501;Bahorok
12;SUMATERA UTARA;1205;KAB. LANGKAT;120519;Batang Serangan
12;SUMATERA UTARA;1205;KAB. LANGKAT;120518;Berandan Barat
12;SUMATERA UTARA;1205;KAB. LANGKAT;120516;Besitang
12;SUMATERA UTARA;1205;KAB. LANGKAT;120505;Binjai
12;SUMATERA UTARA;1205;KAB. LANGKAT;120513;Gebang
12;SUMATERA UTARA;1205;KAB. LANGKAT;120510;Hinai
12;SUMATERA UTARA;1205;KAB. LANGKAT;120503;Kuala
12;SUMATERA UTARA;1205;KAB. LANGKAT;120522;Kutambaru
12;SUMATERA UTARA;1205;KAB. LANGKAT;120512;Padang Tualang
12;SUMATERA UTARA;1205;KAB. LANGKAT;120515;Pangkalan Susu
12;SUMATERA UTARA;1205;KAB. LANGKAT;120523;Pematang Jaya
12;SUMATERA UTARA;1205;KAB. LANGKAT;120502;Salapian
12;SUMATERA UTARA;1205;KAB. LANGKAT;120520;Sawit Seberang
12;SUMATERA UTARA;1205;KAB. LANGKAT;120509;Secanggang
12;SUMATERA UTARA;1205;KAB. LANGKAT;120504;Sei Bingei
12;SUMATERA UTARA;1205;KAB. LANGKAT;120517;Sei Lepan
12;SUMATERA UTARA;1205;KAB. LANGKAT;120506;Selesai
12;SUMATERA UTARA;1205;KAB. LANGKAT;120521;Sirapit
12;SUMATERA UTARA;1205;KAB. LANGKAT;120507;Stabat
12;SUMATERA UTARA;1205;KAB. LANGKAT;120511;Tanjung Pura
12;SUMATERA UTARA;1205;KAB. LANGKAT;120508;Wampu
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121315;Batahan
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121313;Batang Natal
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121307;Bukit Malintang
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121319;Huta Bargot
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121308;Kotanopan
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121309;Lembah Sorik Marapi
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121314;Lingga Bayu
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121317;Muara Batang Gadis
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121312;Muara Sipongi
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121323;Naga Juang
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121316;Natal
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121321;Pakantan
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121301;Panyabungan
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121305;Panyabungan Barat
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121304;Panyabungan Selatan
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121303;Panyabungan Timur
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121302;Panyabungan Utara
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121320;Puncak Sorik Marapi
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121318;Ranto Baek
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121306;Siabu
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121322;Sinunukan
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121310;Tambangan
12;SUMATERA UTARA;1213;KAB. MANDAILING NATAL;121311;Ulu Pungkut
12;SUMATERA UTARA;1204;KAB. NIAS;120411;Bawolato
12;SUMATERA UTARA;1204;KAB. NIAS;120421;Botomuzoi
12;SUMATERA UTARA;1204;KAB. NIAS;120406;Gido
12;SUMATERA UTARA;1204;KAB. NIAS;120405;Hiliduho
12;SUMATERA UTARA;1204;KAB. NIAS;120420;Hiliserangkai
12;SUMATERA UTARA;1204;KAB. NIAS;120410;Idanogawo
12;SUMATERA UTARA;1204;KAB. NIAS;120428;Ma'u
12;SUMATERA UTARA;1204;KAB. NIAS;120435;Sogae'adu
12;SUMATERA UTARA;1204;KAB. NIAS;120429;Somolo-molo
12;SUMATERA UTARA;1204;KAB. NIAS;120427;Ulugawo
12;SUMATERA UTARA;1225;KAB. NIAS BARAT;122501;Lahomi
12;SUMATERA UTARA;1225;KAB. NIAS BARAT;122507;Lolofitu Moi
12;SUMATERA UTARA;1225;KAB. NIAS BARAT;122505;Mandrehe
12;SUMATERA UTARA;1225;KAB. NIAS BARAT;122503;Mandrehe Barat
12;SUMATERA UTARA;1225;KAB. NIAS BARAT;122506;Mandrehe Utara
12;SUMATERA UTARA;1225;KAB. NIAS BARAT;122504;Moro'o
12;SUMATERA UTARA;1225;KAB. NIAS BARAT;122502;Sirombu
